,DatasetName,Agency,Instrument,Physical variable,var,Units,Grid Dimension,Variable Name in Web Interface,model,userName
0,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,5.0
1,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,14.0
2,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,11.0
3,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,1.0
4,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,5.0
5,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,6.0
6,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,4.0
7,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,4.0
8,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,18.0
9,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,5.0
10,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,6.0
11,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,12.0
12,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,10.0
13,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,10.0
14,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,10.0
15,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,10.0
16,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,4.0
17,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,8.0
18,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,20.0
19,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,10.0
20,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,1.0
21,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,18.0
22,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,10.0
23,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,10.0
24,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,18.0
25,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,10.0
26,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,10.0
27,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,10.0
28,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,10.0
29,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,10.0
30,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,10.0
31,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,14.0
32,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,10.0
33,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,10.0
34,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,10.0
35,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,10.0
36,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,10.0
37,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,10.0
38,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,10.0
39,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,10.0
40,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,10.0
41,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,10.0
42,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,10.0
43,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,10.0
44,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,10.0
45,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,10.0
46,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,10.0
47,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,10.0
48,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,10.0
49,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,10.0
50,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,10.0
51,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,10.0
52,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,10.0
53,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,10.0
54,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,4.0
55,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,10.0
56,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,18.0
57,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,10.0
58,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,21.0
59,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,16.0
60,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,16.0
61,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,16.0
62,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,1.0
63,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,21.0
64,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,4.0
65,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,6.0
66,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,4.0
67,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,3.0
68,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,3.0
69,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,17.0
70,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,17.0
71,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,17.0
72,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,9.0
73,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,9.0
74,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,9.0
75,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,9.0
76,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,9.0
77,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,9.0
78,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,7.0
79,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,7.0
80,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,19.0
81,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,19.0
82,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,19.0
83,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,19.0
84,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,16.0
85,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,19.0
86,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,9.0
87,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,5.0
88,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,16.0
89,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,16.0
90,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,15.0
91,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,15.0
92,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,0.0
93,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,0.0
94,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,0.0
95,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,2.0
96,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,2.0
97,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,19.0
98,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,19.0
99,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,7.0
100,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,7.0
101,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,1.0
102,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,11.0
103,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,8.0
104,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,8.0
105,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,14.0
106,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,4.0
107,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,6.0
108,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,6.0
109,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,21.0
110,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,21.0
111,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,5.0
112,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,5.0
113,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,5.0
114,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,12.0
115,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,12.0
116,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,12.0
117,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,22.0
118,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,18.0
119,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,5.0
120,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,5.0
121,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,5.0
122,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,5.0
123,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,5.0
124,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,5.0
125,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,5.0
126,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,5.0
127,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,12.0
128,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,12.0
129,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,3.0
130,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,3.0
131,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,3.0
132,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,3.0
133,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,3.0
134,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,20.0
135,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,8.0
136,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,8.0
137,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,20.0
138,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,9.0
139,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,21.0
140,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,21.0
141,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,22.0
142,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,21.0
143,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,21.0
144,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,21.0
145,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,22.0
146,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,22.0
147,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,21.0
148,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,21.0
149,35.0,3.0,11.0,10.0,6.0,6.0,0.0,10.0,4.0,6.0
150,43.0,3.0,11.0,25.0,0.0,0.0,0.0,25.0,4.0,14.0
151,43.0,3.0,11.0,25.0,0.0,0.0,0.0,25.0,4.0,10.0
152,43.0,3.0,11.0,25.0,0.0,0.0,0.0,25.0,4.0,1.0
153,43.0,3.0,11.0,25.0,0.0,0.0,0.0,25.0,4.0,6.0
154,43.0,3.0,11.0,25.0,0.0,0.0,0.0,25.0,4.0,3.0
155,43.0,3.0,11.0,25.0,0.0,0.0,0.0,25.0,4.0,3.0
156,43.0,3.0,11.0,25.0,0.0,0.0,0.0,25.0,4.0,3.0
157,43.0,3.0,11.0,25.0,0.0,0.0,0.0,25.0,4.0,3.0
158,39.0,3.0,11.0,16.0,21.0,3.0,0.0,16.0,4.0,5.0
159,39.0,3.0,11.0,16.0,21.0,3.0,0.0,16.0,4.0,5.0
160,39.0,3.0,11.0,16.0,21.0,3.0,0.0,16.0,4.0,14.0
161,39.0,3.0,11.0,16.0,21.0,3.0,0.0,16.0,4.0,21.0
162,39.0,3.0,11.0,16.0,21.0,3.0,0.0,16.0,4.0,21.0
163,37.0,3.0,11.0,12.0,20.0,3.0,0.0,12.0,4.0,4.0
164,37.0,3.0,11.0,12.0,20.0,3.0,0.0,12.0,4.0,4.0
165,37.0,3.0,11.0,12.0,20.0,3.0,0.0,12.0,4.0,5.0
166,37.0,3.0,11.0,12.0,20.0,3.0,0.0,12.0,4.0,5.0
167,37.0,3.0,11.0,12.0,20.0,3.0,0.0,12.0,4.0,4.0
168,37.0,3.0,11.0,12.0,20.0,3.0,0.0,12.0,4.0,5.0
169,37.0,3.0,11.0,12.0,20.0,3.0,0.0,12.0,4.0,5.0
170,37.0,3.0,11.0,12.0,20.0,3.0,0.0,12.0,4.0,14.0
171,37.0,3.0,11.0,12.0,20.0,3.0,0.0,12.0,4.0,5.0
172,37.0,3.0,11.0,12.0,20.0,3.0,0.0,12.0,4.0,1.0
173,37.0,3.0,11.0,12.0,20.0,3.0,0.0,12.0,4.0,4.0
174,37.0,3.0,11.0,12.0,20.0,3.0,0.0,12.0,4.0,5.0
175,37.0,3.0,11.0,12.0,20.0,3.0,0.0,12.0,4.0,5.0
176,37.0,3.0,11.0,12.0,20.0,3.0,0.0,12.0,4.0,5.0
177,37.0,3.0,11.0,12.0,20.0,3.0,0.0,12.0,4.0,5.0
178,37.0,3.0,11.0,12.0,20.0,3.0,0.0,12.0,4.0,5.0
179,37.0,3.0,11.0,12.0,20.0,3.0,0.0,12.0,4.0,5.0
180,34.0,3.0,11.0,6.0,22.0,8.0,0.0,6.0,4.0,0.0
181,33.0,3.0,11.0,5.0,17.0,8.0,0.0,5.0,4.0,1.0
182,33.0,3.0,11.0,5.0,17.0,8.0,0.0,5.0,4.0,1.0
183,33.0,3.0,11.0,5.0,17.0,8.0,0.0,5.0,4.0,9.0
184,33.0,3.0,11.0,5.0,17.0,8.0,0.0,5.0,4.0,9.0
185,33.0,3.0,11.0,5.0,17.0,8.0,0.0,5.0,4.0,16.0
186,33.0,3.0,11.0,5.0,17.0,8.0,0.0,5.0,4.0,16.0
187,33.0,3.0,11.0,5.0,17.0,8.0,0.0,5.0,4.0,15.0
188,33.0,3.0,11.0,5.0,17.0,8.0,0.0,5.0,4.0,15.0
189,33.0,3.0,11.0,5.0,17.0,8.0,0.0,5.0,4.0,0.0
190,33.0,3.0,11.0,5.0,17.0,8.0,0.0,5.0,4.0,0.0
191,33.0,3.0,11.0,5.0,17.0,8.0,0.0,5.0,4.0,2.0
192,33.0,3.0,11.0,5.0,17.0,8.0,0.0,5.0,4.0,2.0
193,33.0,3.0,11.0,5.0,17.0,8.0,0.0,5.0,4.0,19.0
194,33.0,3.0,11.0,5.0,17.0,8.0,0.0,5.0,4.0,19.0
195,33.0,3.0,11.0,5.0,17.0,8.0,0.0,5.0,4.0,7.0
196,33.0,3.0,11.0,5.0,17.0,8.0,0.0,5.0,4.0,7.0
197,33.0,3.0,11.0,5.0,17.0,8.0,0.0,5.0,4.0,1.0
198,33.0,3.0,11.0,5.0,17.0,8.0,0.0,5.0,4.0,11.0
199,33.0,3.0,11.0,5.0,17.0,8.0,0.0,5.0,4.0,8.0
200,33.0,3.0,11.0,5.0,17.0,8.0,0.0,5.0,4.0,8.0
201,33.0,3.0,11.0,5.0,17.0,8.0,0.0,5.0,4.0,14.0
202,33.0,3.0,11.0,5.0,17.0,8.0,0.0,5.0,4.0,14.0
203,33.0,3.0,11.0,5.0,17.0,8.0,0.0,5.0,4.0,4.0
204,33.0,3.0,11.0,5.0,17.0,8.0,0.0,5.0,4.0,4.0
205,33.0,3.0,11.0,5.0,17.0,8.0,0.0,5.0,4.0,6.0
206,33.0,3.0,11.0,5.0,17.0,8.0,0.0,5.0,4.0,6.0
207,33.0,3.0,11.0,5.0,17.0,8.0,0.0,5.0,4.0,21.0
208,33.0,3.0,11.0,5.0,17.0,8.0,0.0,5.0,4.0,21.0
209,33.0,3.0,11.0,5.0,17.0,8.0,0.0,5.0,4.0,5.0
210,33.0,3.0,11.0,5.0,17.0,8.0,0.0,5.0,4.0,5.0
211,33.0,3.0,11.0,5.0,17.0,8.0,0.0,5.0,4.0,5.0
212,33.0,3.0,11.0,5.0,17.0,8.0,0.0,5.0,4.0,12.0
213,33.0,3.0,11.0,5.0,17.0,8.0,0.0,5.0,4.0,12.0
214,33.0,3.0,11.0,5.0,17.0,8.0,0.0,5.0,4.0,12.0
215,33.0,3.0,11.0,5.0,17.0,8.0,0.0,5.0,4.0,12.0
216,33.0,3.0,11.0,5.0,17.0,8.0,0.0,5.0,4.0,22.0
217,33.0,3.0,11.0,5.0,17.0,8.0,0.0,5.0,4.0,18.0
218,36.0,3.0,11.0,11.0,26.0,7.0,0.0,11.0,4.0,12.0
219,36.0,3.0,11.0,11.0,26.0,7.0,0.0,11.0,4.0,12.0
220,36.0,3.0,11.0,11.0,26.0,7.0,0.0,11.0,4.0,21.0
221,40.0,3.0,11.0,20.0,12.0,4.0,0.0,20.0,4.0,2.0
222,40.0,3.0,11.0,20.0,12.0,4.0,0.0,20.0,4.0,11.0
223,40.0,3.0,11.0,20.0,12.0,4.0,0.0,20.0,4.0,2.0
224,41.0,3.0,11.0,21.0,10.0,4.0,0.0,21.0,4.0,21.0
225,42.0,3.0,11.0,22.0,16.0,4.0,0.0,22.0,4.0,8.0
226,42.0,3.0,11.0,22.0,16.0,4.0,0.0,22.0,4.0,14.0
227,42.0,3.0,11.0,22.0,16.0,4.0,0.0,22.0,4.0,4.0
228,42.0,3.0,11.0,22.0,16.0,4.0,0.0,22.0,4.0,12.0
229,32.0,3.0,11.0,0.0,18.0,3.0,1.0,0.0,4.0,20.0
230,32.0,3.0,11.0,0.0,18.0,3.0,1.0,0.0,4.0,1.0
231,32.0,3.0,11.0,0.0,18.0,3.0,1.0,0.0,4.0,1.0
232,32.0,3.0,11.0,0.0,18.0,3.0,1.0,0.0,4.0,1.0
233,32.0,3.0,11.0,0.0,18.0,3.0,1.0,0.0,4.0,16.0
234,32.0,3.0,11.0,0.0,18.0,3.0,1.0,0.0,4.0,3.0
235,32.0,3.0,11.0,0.0,18.0,3.0,1.0,0.0,4.0,2.0
236,32.0,3.0,11.0,0.0,18.0,3.0,1.0,0.0,4.0,17.0
237,32.0,3.0,11.0,0.0,18.0,3.0,1.0,0.0,4.0,17.0
238,32.0,3.0,11.0,0.0,18.0,3.0,1.0,0.0,4.0,9.0
239,32.0,3.0,11.0,0.0,18.0,3.0,1.0,0.0,4.0,7.0
240,32.0,3.0,11.0,0.0,18.0,3.0,1.0,0.0,4.0,19.0
241,32.0,3.0,11.0,0.0,18.0,3.0,1.0,0.0,4.0,19.0
242,32.0,3.0,11.0,0.0,18.0,3.0,1.0,0.0,4.0,19.0
243,38.0,3.0,11.0,13.0,1.0,1.0,1.0,13.0,4.0,21.0
244,44.0,3.0,11.0,26.0,23.0,8.0,1.0,26.0,4.0,6.0
245,44.0,3.0,11.0,26.0,23.0,8.0,1.0,26.0,4.0,5.0
246,25.0,4.0,9.0,10.0,6.0,6.0,0.0,10.0,5.0,5.0
247,25.0,4.0,9.0,10.0,6.0,6.0,0.0,10.0,5.0,10.0
248,25.0,4.0,9.0,10.0,6.0,6.0,0.0,10.0,5.0,10.0
249,25.0,4.0,9.0,10.0,6.0,6.0,0.0,10.0,5.0,5.0
250,25.0,4.0,9.0,10.0,6.0,6.0,0.0,10.0,5.0,10.0
251,25.0,4.0,9.0,10.0,6.0,6.0,0.0,10.0,5.0,10.0
252,25.0,4.0,9.0,10.0,6.0,6.0,0.0,10.0,5.0,6.0
253,25.0,4.0,9.0,10.0,6.0,6.0,0.0,10.0,5.0,10.0
254,25.0,4.0,9.0,10.0,6.0,6.0,0.0,10.0,5.0,6.0
255,25.0,4.0,9.0,10.0,6.0,6.0,0.0,10.0,5.0,5.0
256,25.0,4.0,9.0,10.0,6.0,6.0,0.0,10.0,5.0,6.0
257,25.0,4.0,9.0,10.0,6.0,6.0,0.0,10.0,5.0,6.0
258,25.0,4.0,9.0,10.0,6.0,6.0,0.0,10.0,5.0,6.0
259,25.0,4.0,9.0,10.0,6.0,6.0,0.0,10.0,5.0,17.0
260,25.0,4.0,9.0,10.0,6.0,6.0,0.0,10.0,5.0,5.0
261,25.0,4.0,9.0,10.0,6.0,6.0,0.0,10.0,5.0,5.0
262,25.0,4.0,9.0,10.0,6.0,6.0,0.0,10.0,5.0,5.0
263,25.0,4.0,9.0,10.0,6.0,6.0,0.0,10.0,5.0,5.0
264,25.0,4.0,9.0,10.0,6.0,6.0,0.0,10.0,5.0,3.0
265,25.0,4.0,9.0,10.0,6.0,6.0,0.0,10.0,5.0,3.0
266,25.0,4.0,9.0,10.0,6.0,6.0,0.0,10.0,5.0,3.0
267,25.0,4.0,9.0,10.0,6.0,6.0,0.0,10.0,5.0,6.0
268,25.0,4.0,9.0,10.0,6.0,6.0,0.0,10.0,5.0,10.0
269,28.0,4.0,9.0,25.0,0.0,0.0,0.0,25.0,5.0,6.0
270,28.0,4.0,9.0,25.0,0.0,0.0,0.0,25.0,5.0,10.0
271,28.0,4.0,9.0,25.0,0.0,0.0,0.0,25.0,5.0,10.0
272,28.0,4.0,9.0,25.0,0.0,0.0,0.0,25.0,5.0,10.0
273,28.0,4.0,9.0,25.0,0.0,0.0,0.0,25.0,5.0,10.0
274,28.0,4.0,9.0,25.0,0.0,0.0,0.0,25.0,5.0,10.0
275,28.0,4.0,9.0,25.0,0.0,0.0,0.0,25.0,5.0,10.0
276,28.0,4.0,9.0,25.0,0.0,0.0,0.0,25.0,5.0,10.0
277,28.0,4.0,9.0,25.0,0.0,0.0,0.0,25.0,5.0,3.0
278,28.0,4.0,9.0,25.0,0.0,0.0,0.0,25.0,5.0,3.0
279,28.0,4.0,9.0,25.0,0.0,0.0,0.0,25.0,5.0,3.0
280,26.0,4.0,9.0,12.0,20.0,3.0,0.0,12.0,5.0,5.0
281,26.0,4.0,9.0,12.0,20.0,3.0,0.0,12.0,5.0,5.0
282,26.0,4.0,9.0,12.0,20.0,3.0,0.0,12.0,5.0,5.0
283,26.0,4.0,9.0,12.0,20.0,3.0,0.0,12.0,5.0,5.0
284,27.0,4.0,9.0,23.0,9.0,4.0,0.0,23.0,5.0,10.0
285,27.0,4.0,9.0,23.0,9.0,4.0,0.0,23.0,5.0,10.0
286,27.0,4.0,9.0,23.0,9.0,4.0,0.0,23.0,5.0,10.0
287,27.0,4.0,9.0,23.0,9.0,4.0,0.0,23.0,5.0,10.0
288,27.0,4.0,9.0,23.0,9.0,4.0,0.0,23.0,5.0,10.0
289,27.0,4.0,9.0,23.0,9.0,4.0,0.0,23.0,5.0,10.0
290,27.0,4.0,9.0,23.0,9.0,4.0,0.0,23.0,5.0,10.0
291,29.0,4.0,10.0,10.0,6.0,6.0,0.0,10.0,6.0,10.0
292,29.0,4.0,10.0,10.0,6.0,6.0,0.0,10.0,6.0,10.0
293,29.0,4.0,10.0,10.0,6.0,6.0,0.0,10.0,6.0,19.0
294,29.0,4.0,10.0,10.0,6.0,6.0,0.0,10.0,6.0,5.0
295,29.0,4.0,10.0,10.0,6.0,6.0,0.0,10.0,6.0,3.0
296,29.0,4.0,10.0,10.0,6.0,6.0,0.0,10.0,6.0,3.0
297,29.0,4.0,10.0,10.0,6.0,6.0,0.0,10.0,6.0,6.0
